file,N,Kendall Tau Diameter Correlation,Kendall Tau Diameter Pvalue,SRCC Diameter,SRCC Diameter Pvalue,Zscore of latest sample Diameter,P of no change in mean Diameter,Kendall Tau Weight Correlation,Kendall Tau Weight Pvalue,SRCC Weight,SRCC Weight Pvalue,Zscore of latest sample Weight,P of no change in mean Weight,Kendall Tau IV Correlation,Kendall Tau IV Pvalue,SRCC IV,SRCC IV Pvalue,Zscore of latest sample IV,P of no change in mean IV
47.0,3.0,-1.0,0.3333333333333333,-1.0,0.0,-0.17601916829439004,0.8602788834358251,0.33333333333333337,1.0,0.5,0.6666666666666667,0.05536304134853329,0.9558492393885836,-1.0,0.3333333333333333,-1.0,0.0,-0.6813323269280711,0.4956612326769143
48.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.5777352053276388,0.11462645484162001,1.0,0.3333333333333333,1.0,0.0,0.876370531727848,0.380828632884997,-1.0,0.3333333333333333,-1.0,0.0,-0.4537926142072165,0.6499781000428586
51.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.6262412372990729,0.10389834690265864,0.33333333333333337,1.0,0.5,0.6666666666666667,0.5976343737544005,0.5500839231626553,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.26034204813057005,0.7945999407826073
52.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.302262328410217,0.1928267248581026,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.29059720985561305,0.77135939424806,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.10016061118380332,0.9202168164333336
53.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.0674323794267733,0.2857766335437607,0.33333333333333337,1.0,0.5,0.6666666666666667,0.390194798780862,0.6963925073962351,-1.0,0.3333333333333333,-1.0,0.0,-0.8065337312777512,0.41993516672508624
54.0,3.0,1.0,0.3333333333333333,1.0,0.0,0.7141454544269144,0.47513724136525837,1.0,0.3333333333333333,1.0,0.0,1.0768938102884635,0.28152770867186916,-1.0,0.3333333333333333,-1.0,0.0,-1.1828753425467902,0.2368585551748138
55.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.7148661614356857,0.4746917481359605,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.37851322388164904,0.705049372017754,1.0,0.3333333333333333,1.0,0.0,2.256527164818434,0.024037636025308555
56.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.064956837649246,0.2868954624095895,1.0,0.3333333333333333,1.0,0.0,0.5857954542850707,0.5580129788428669,1.0,0.3333333333333333,1.0,0.0,2.555457856825092,0.01060482019301994
58.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,1.1109058692008151,0.2666088689007329,1.0,0.3333333333333333,1.0,0.0,0.6428005468732695,0.5203535282431033,1.0,0.3333333333333333,1.0,0.0,2.9763398337857883,0.0029171141288226953
59.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.5005844912837327,0.6166635793779971,-1.0,0.3333333333333333,-1.0,0.0,-0.6766341985448114,0.49863807533819693,1.0,0.3333333333333333,1.0,0.0,2.750979711866651,0.00594173231211349
60.0,6.0,0.0,1.0,0.0,1.0,0.25528032971660364,0.7985065913689643,0.4472135954999579,0.2332302227821852,0.4780914437337575,0.3375018565403647,1.7521448306833738,0.07974890723850504,-0.7453559924999299,0.046944726978481836,-0.8366600265340757,0.037840969485813045,-1.3732169319617857,0.16968491744416614
61.0,3.0,1.0,0.3333333333333333,1.0,0.0,0.9822764041495055,0.32596369578706275,1.0,0.3333333333333333,1.0,0.0,0.936156422478718,0.34919265624780416,-1.0,0.3333333333333333,-1.0,0.0,-0.5162755172882618,0.6056619931735084
62.0,6.0,-0.14907119849998599,0.6911022238448428,-0.23904572186687875,0.648261294967307,0.5456838734350645,0.5852832590926924,0.29814239699997197,0.42677673653298365,0.35856858280031817,0.4851979632652574,1.4331419680679418,0.15181726993123346,0.0,1.0,0.0,1.0,1.2988533579512358,0.1939942590049354
63.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.7769360119907385,0.07557876844522407,1.0,0.3333333333333333,1.0,0.0,0.44952161625643855,0.6530554181693913,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.523858757741481,0.1275439978462889
64.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.051719736346571746,0.9587520109545103,0.33333333333333337,1.0,0.5,0.6666666666666667,0.5410076556372729,0.5885023059723126,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.5318221855007587,0.5948491555639202
65.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.46747432835764385,0.6401605548274303,1.0,1.0,0.9999999999999999,,0.5128129141042653,0.6080821953401154,1.0,1.0,0.9999999999999999,,1.9686786985177025,0.048989998934815926
66.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.1710598944346742,0.2415747030493376,1.0,1.0,0.9999999999999999,,0.3820228310301764,0.7024444299666209,1.0,1.0,0.9999999999999999,,1.7660184983503917,0.07739274547510665
67.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.31098071648188075,0.755815281326194,1.0,1.0,0.9999999999999999,,1.0601026589182305,0.28909789829611754,-1.0,1.0,-0.9999999999999999,,-1.629182487829548,0.10327439305188525
68.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.1217095193164444,0.26198596775809446,-1.0,1.0,-0.9999999999999999,,-0.03523433384202456,0.9718928847727271,-1.0,1.0,-0.9999999999999999,,-1.023719768400145,0.3059676554305595
69.0,2.0,1.0,1.0,0.9999999999999999,,0.5499838218117313,0.5823304700465646,1.0,1.0,0.9999999999999999,,0.8965431172283428,0.36996276277953444,-1.0,1.0,-0.9999999999999999,,-0.8972458688482526,0.36958773417853463
71.0,2.0,-1.0,1.0,-0.9999999999999999,,-2.997846496871545,0.0027189458393703744,1.0,1.0,0.9999999999999999,,0.512942361227226,0.6079916401598052,-1.0,1.0,-0.9999999999999999,,-0.19085428892369055,0.8486397539353643
73.0,2.0,1.0,1.0,0.9999999999999999,,0.13605368309905316,0.8917788424964961,1.0,1.0,0.9999999999999999,,0.48826435191632633,0.6253626081583228,1.0,1.0,0.9999999999999999,,3.2654924359587416,0.001092739239395776
74.0,2.0,1.0,1.0,0.9999999999999999,,1.7910587805529434,0.07328386282700053,1.0,1.0,0.9999999999999999,,0.4191217197896902,0.6751271779194599,-1.0,1.0,-0.9999999999999999,,-0.5081889515186746,0.611320838380681
75.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.3829484710681999,0.7017579710275145,1.0,1.0,0.9999999999999999,,1.5620029326176013,0.11828729800051405,-1.0,1.0,-0.9999999999999999,,-0.9831826002715603,0.3255175767740238
78.0,2.0,1.0,1.0,0.9999999999999999,,0.7156138562800705,0.47422981533246433,-1.0,1.0,-0.9999999999999999,,-0.2889594577408654,0.7726124027278635,1.0,1.0,0.9999999999999999,,1.8680121619486978,0.061760375734308
79.0,2.0,1.0,1.0,0.9999999999999999,,0.6086261354480439,0.5427722769555624,-1.0,1.0,-0.9999999999999999,,-1.1260095920663347,0.2601614592489545,1.0,1.0,0.9999999999999999,,1.03393954425084,0.30116442680015443
82.0,3.0,-1.0,0.3333333333333333,-1.0,0.0,-0.21009072957338862,0.8335968607516747,1.0,0.3333333333333333,1.0,0.0,0.8729879786741308,0.3826696301217811,-1.0,0.3333333333333333,-1.0,0.0,-1.1799749319987103,0.23801018525972883
83.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,1.673427972111942,0.0942430750486641,1.0,0.3333333333333333,1.0,0.0,0.894273826221106,0.3711754004624389,0.33333333333333337,1.0,0.5,0.6666666666666667,1.818718590985352,0.06895437392078006
84.0,2.0,1.0,1.0,0.9999999999999999,,0.7288970671699676,0.4660646289485957,1.0,1.0,0.9999999999999999,,0.7506778496195818,0.4528465567547434,-1.0,1.0,-0.9999999999999999,,-0.7608315094411554,0.4467577114936587
86.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-2.0440524443418275,0.04094836645228529,1.0,0.3333333333333333,1.0,0.0,1.490359352403648,0.136129774234238,-1.0,0.3333333333333333,-1.0,0.0,-0.5476314966016737,0.5839449580051519
87.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.47954857246180244,0.6315484221496035,0.33333333333333337,1.0,0.5,0.6666666666666667,0.3471267544118596,0.7284960946198049,-1.0,0.3333333333333333,-1.0,0.0,-0.5780025292991505,0.5632624115995812
88.0,2.0,1.0,1.0,0.9999999999999999,,0.5192253367700392,0.6036036124739705,1.0,1.0,0.9999999999999999,,0.3002445667507344,0.7639906129097661,1.0,1.0,0.9999999999999999,,1.6252145351042586,0.10411685440105946
89.0,2.0,1.0,1.0,0.9999999999999999,,0.7867713022134859,0.4314157557564251,-1.0,1.0,-0.9999999999999999,,-1.4221250153332434,0.15498996196087095,1.0,1.0,0.9999999999999999,,0.2056011608580688,0.83710247066591
92.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.43278954283342086,0.6651676710088867,1.0,0.3333333333333333,1.0,0.0,0.7611367385795119,0.4465753988573913,0.33333333333333337,1.0,0.5,0.6666666666666667,0.0494351275304836,0.9605725346516052
93.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,1.2877547617219305,0.19783134429171545,1.0,0.3333333333333333,1.0,0.0,0.9657632990364711,0.3341626371501799,-1.0,0.3333333333333333,-1.0,0.0,-1.0275948637187833,0.3041404412966343
94.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.646140812790837,0.5181881662132006,1.0,0.3333333333333333,1.0,0.0,0.8022255800597109,0.4224224819839981,-1.0,0.3333333333333333,-1.0,0.0,-1.4742046551400716,0.14042649687346193
95.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,1.178740141745009,0.23850166610747325,1.0,0.3333333333333333,1.0,0.0,0.7118382016124991,0.4765649737259541,0.33333333333333337,1.0,0.5,0.6666666666666667,2.284061516095643,0.022367915881817472
96.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.08155484421134081,0.9350007107173736,1.0,0.3333333333333333,1.0,0.0,1.4904626313833906,0.1361026350104568,-1.0,0.3333333333333333,-1.0,0.0,-1.0219912541653366,0.30678503980053407
98.0,2.0,-1.0,1.0,-0.9999999999999999,,-2.0370389032109526,0.041646143625079436,-1.0,1.0,-0.9999999999999999,,-0.7753631607937702,0.4381250970809867,-1.0,1.0,-0.9999999999999999,,-1.7524852422961439,0.07969040528335855
99.0,2.0,1.0,1.0,0.9999999999999999,,0.4980374609506227,0.6184576386897687,1.0,1.0,0.9999999999999999,,1.3579262014031097,0.17448710242637988,1.0,1.0,0.9999999999999999,,1.1100552475024028,0.26697522016485187
100.0,2.0,1.0,1.0,0.9999999999999999,,1.1664014805651273,0.24345216020992877,1.0,1.0,0.9999999999999999,,0.6269943988189177,0.530662906742939,1.0,1.0,0.9999999999999999,,0.27727274357892745,0.7815706868493919
101.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.021930509752180714,0.9825033873607512,1.0,1.0,0.9999999999999999,,0.7449457560857321,0.4563045126243104,-1.0,1.0,-0.9999999999999999,,-1.3800860938272925,0.1675601384102744
105.0,2.0,1.0,1.0,0.9999999999999999,,0.39437543860083435,0.6933038746198221,1.0,1.0,0.9999999999999999,,0.5999869389925723,0.5485149400322807,-1.0,1.0,-0.9999999999999999,,-1.5614226144279644,0.11842406952511089
108.0,3.0,1.0,0.3333333333333333,1.0,0.0,0.09709668071875455,0.9226496168108347,0.33333333333333337,1.0,0.5,0.6666666666666667,0.3025131390347062,0.7622609188829736,-1.0,0.3333333333333333,-1.0,0.0,-0.5541172703545885,0.5794985914498222
109.0,2.0,1.0,1.0,0.9999999999999999,,3.3703606339476004,0.0007506986788919432,1.0,1.0,0.9999999999999999,,1.792167488084209,0.07310614088973952,-1.0,1.0,-0.9999999999999999,,-0.6520420108378882,0.5143740713990972
111.0,5.0,-0.22360679774997894,0.6015081344405899,-0.2635231383473649,0.6683968370871737,-1.4395784874259796,0.14998668957294745,0.0,1.0,0.05270462766947299,0.9329254642331788,-0.6044256837908708,0.545560664255607,0.22360679774997894,0.6015081344405899,0.15811388300841897,0.7995251457913304,0.9678795092454802,0.33310454897312025
113.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.2738095336305758,0.7842309967387155,1.0,0.3333333333333333,1.0,0.0,0.35998406129710336,0.718859052898311,-1.0,0.3333333333333333,-1.0,0.0,-0.5229843098434634,0.6009851720006024
114.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-6.084943436508478,1.1653244355474088e-09,0.33333333333333337,1.0,0.5,0.6666666666666667,0.4308770205152238,0.6665577929741475,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.5335202011105868,0.5936735310094128
120.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.4784061810196754,0.13929909198224164,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.21989132981894338,0.8259557888690465,-1.0,0.3333333333333333,-1.0,0.0,-0.10914294440314341,0.9130891136113193
121.0,3.0,1.0,0.3333333333333333,1.0,0.0,0.8950934608315065,0.37073712927216684,0.33333333333333337,1.0,0.5,0.6666666666666667,0.7766847135128617,0.43734480784250673,-1.0,0.3333333333333333,-1.0,0.0,-0.6276744623867188,0.5302172180690716
125.0,2.0,1.0,1.0,0.9999999999999999,,0.17851399316214545,0.8583193327416477,1.0,1.0,0.9999999999999999,,0.07732488394921087,0.9383650956386599,-1.0,1.0,-0.9999999999999999,,-0.41433453167342776,0.6786291277221708
126.0,2.0,1.0,1.0,0.9999999999999999,,0.7049206351793095,0.48085962771171276,-1.0,1.0,-0.9999999999999999,,-0.046840344903012365,0.9626404737234324,-1.0,1.0,-0.9999999999999999,,-0.5640320575187576,0.5727323152759545
127.0,2.0,1.0,1.0,0.9999999999999999,,0.5959310584116081,0.5512212837661383,1.0,1.0,0.9999999999999999,,0.9488387120274167,0.3427026495475316,1.0,1.0,0.9999999999999999,,1.0293110018209626,0.3033335550557299
128.0,2.0,1.0,1.0,0.9999999999999999,,1.0980281839932156,0.272192182552885,1.0,1.0,0.9999999999999999,,1.084529013075577,0.27813031022476853,1.0,1.0,0.9999999999999999,,0.16840574498663888,0.8662640888071049
129.0,2.0,1.0,1.0,0.9999999999999999,,1.6976357889867502,0.0895765236965018,1.0,1.0,0.9999999999999999,,0.7870639046731241,0.4312444579014201,-1.0,1.0,-0.9999999999999999,,-0.5374868368563261,0.5909313749702867
130.0,2.0,1.0,1.0,0.9999999999999999,,0.3952463490551344,0.6926610898350283,1.0,1.0,0.9999999999999999,,0.3389770326026747,0.7346270322608159,-1.0,1.0,-0.9999999999999999,,-0.20399843434676626,0.8383547223959447
136.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.8313114454857458,0.40579771046611324,1.0,0.3333333333333333,1.0,0.0,0.2985447731846206,0.7652874091154751,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.008203444122940677,0.9934546720019183
137.0,3.0,-1.0,0.3333333333333333,-1.0,0.0,-0.5439646658147006,0.5864657880357156,-1.0,0.3333333333333333,-1.0,0.0,-0.31892540830211696,0.749783076584928,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.1794870758751614,0.857555264504896
139.0,2.0,1.0,1.0,0.9999999999999999,,0.16958841419573192,0.8653338346939417,-1.0,1.0,-0.9999999999999999,,-1.091343495327601,0.2751217656060825,-1.0,1.0,-0.9999999999999999,,-0.18352570793436215,0.8543855493085943
140.0,2.0,1.0,1.0,0.9999999999999999,,0.17885784727740658,0.8580493219850582,-1.0,1.0,-0.9999999999999999,,-0.16009072780515082,0.8728096051120455,-1.0,1.0,-0.9999999999999999,,-0.6205436157184724,0.534899948111603
141.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.7110128721432748,0.47707625922939334,0.33333333333333337,1.0,0.5,0.6666666666666667,16.380494379772724,2.635919615910073e-60,-1.0,0.3333333333333333,-1.0,0.0,-2.902554462625985,0.0037013279544487673
142.0,2.0,1.0,1.0,0.9999999999999999,,0.6736642527768155,0.5005247935079256,1.0,1.0,0.9999999999999999,,0.4575543122857325,0.6472726737353302,-1.0,1.0,-0.9999999999999999,,-1.0397901146189827,0.2984374227951636
143.0,5.0,-0.22360679774997894,0.6015081344405899,-0.3689323936863109,0.5411457083064428,-0.749660977863032,0.45345891522221604,0.8944271909999157,0.03671385636270413,0.9486832980505137,0.013846832988859107,27.09952607530501,9.973819793668721e-162,-0.6708203932499368,0.1171850871981381,-0.7905694150420949,0.11136715471408382,-0.6434479100601282,0.5199335042956841
145.0,5.0,-0.22360679774997894,0.6015081344405899,-0.15811388300841897,0.7995251457913304,-0.39729597731794447,0.6911492134417968,0.6708203932499368,0.1171850871981381,0.7378647873726218,0.15461852312844906,25.558258359048935,4.444606438165953e-144,-0.8944271909999157,0.03671385636270413,-0.9486832980505137,0.013846832988859107,-4.092699160630094,4.263807530490666e-05
146.0,2.0,1.0,1.0,0.9999999999999999,,1.512949427605555,0.1302925053156541,-1.0,1.0,-0.9999999999999999,,-4.920567100759818,8.629380819791526e-07,-1.0,1.0,-0.9999999999999999,,-2.130412278587208,0.033137590975830016
149.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.9054326479583705,0.05672385471011856,-1.0,1.0,-0.9999999999999999,,-1.2850870728523343,0.19876185839995586,-1.0,1.0,-0.9999999999999999,,-0.5854670093936143,0.558233743170182
150.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,0.2457444268982187,0.8058800788188273,-1.0,0.3333333333333333,-1.0,0.0,-3.802201893410469,0.00014341578062235138,1.0,0.3333333333333333,1.0,0.0,4.058089329424414,4.947584389333379e-05
151.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.3961116250184384,0.16268088366083677,0.33333333333333337,1.0,0.5,0.6666666666666667,0.7317326505301293,0.4643317636484967,-1.0,0.3333333333333333,-1.0,0.0,-0.32108251819939737,0.748147857944693
152.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.2870950381542265,0.1980611646914714,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.16658389300471588,0.8676974681195117,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.03529408246470272,0.97184524190187
154.0,3.0,1.0,0.3333333333333333,1.0,0.0,2.431657094768744,0.015029928997076546,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-1.8349836919905915,0.06650810582940649,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.15374105544015634,0.8778139120326548
158.0,2.0,1.0,1.0,0.9999999999999999,,0.11136472281875023,0.91132713312352,1.0,1.0,0.9999999999999999,,1.7201843269592971,0.08539894105270837,1.0,1.0,0.9999999999999999,,2.292999313007895,0.021848044504524898
166.0,2.0,1.0,1.0,0.9999999999999999,,0.6816857071232784,0.49543770708962565,-1.0,1.0,-0.9999999999999999,,-0.5853211327239769,0.5583318078318248,1.0,1.0,0.9999999999999999,,1.4023671632038555,0.16080563372587653
167.0,2.0,1.0,1.0,0.9999999999999999,,0.48267498923205904,0.6293265245431501,-1.0,1.0,-0.9999999999999999,,-0.3869833406724693,0.698768541187573,1.0,1.0,0.9999999999999999,,3.3891431074398795,0.0007011140965786962
168.0,2.0,-1.0,1.0,-0.9999999999999999,,-2.3258679250029486,0.02002559762661378,-1.0,1.0,-0.9999999999999999,,-1.6091152294895052,0.10759114774418695,1.0,1.0,0.9999999999999999,,2.201940005891488,0.027669546585961432
169.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.03411213692451103,0.9727877302522656,1.0,1.0,0.9999999999999999,,0.4168868284561495,0.676761188212251,1.0,1.0,0.9999999999999999,,2.1353622273327173,0.032731433581622386
171.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.8516427854495933,0.3944123849853175,-1.0,1.0,-0.9999999999999999,,-0.8516409903437897,0.3944133816166626,-1.0,1.0,-0.9999999999999999,,-1.1272475667005069,0.2596378243675249
172.0,2.0,1.0,1.0,0.9999999999999999,,0.777818274368064,0.436676153104568,-1.0,1.0,-0.9999999999999999,,-0.02256935684352848,0.9819937872953127,1.0,1.0,0.9999999999999999,,1.2847255289791768,0.19888821397393752
173.0,2.0,1.0,1.0,0.9999999999999999,,0.3463144427237039,0.7291064156851602,1.0,1.0,0.9999999999999999,,0.11812644145096615,0.9059674728762404,1.0,1.0,0.9999999999999999,,1.7964860516568801,0.07241724909403771
183.0,3.0,-1.0,0.3333333333333333,-1.0,0.0,-1.0534311389734594,0.2921434389385219,0.33333333333333337,1.0,0.5,0.6666666666666667,0.9268640575197927,0.35399712079009193,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.11282635787210306,0.9101682212057084
184.0,3.0,1.0,0.3333333333333333,1.0,0.0,0.7730730366662596,0.43947915743468224,0.33333333333333337,1.0,0.5,0.6666666666666667,1.079095748081584,0.2805450465154431,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.739347739023585,0.45969586781348737
185.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.07872473375444816,0.9372515718407031,1.0,0.3333333333333333,1.0,0.0,0.3496154466072705,0.7266273169613734,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.06896436187722094,0.9450179870344388
186.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,2.527857442085999,0.011476093937763701,0.33333333333333337,1.0,0.5,0.6666666666666667,1.9368711842689421,0.05276109165739414,-0.33333333333333337,1.0,-0.5,0.6666666666666667,0.8784556719200265,0.37969648363035335
189.0,3.0,-1.0,0.3333333333333333,-1.0,0.0,-0.29816891250115457,0.7655742474581687,1.0,0.3333333333333333,1.0,0.0,1.3513598906806223,0.17658017558616446,-1.0,0.3333333333333333,-1.0,0.0,-1.1840806140384512,0.23638115325567255
190.0,3.0,-1.0,0.3333333333333333,-1.0,0.0,-1.1188434227583,0.2632069431838604,0.33333333333333337,1.0,0.5,0.6666666666666667,0.6557579595275507,0.5119798699870435,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.5963374103197825,0.5509498440205236
191.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.705187423171962,0.08815947487932128,-1.0,1.0,-0.9999999999999999,,-2.503584641383024,0.012294226979437358,-1.0,1.0,-0.9999999999999999,,-0.9881493969775711,0.32307948665662256
192.0,2.0,1.0,1.0,0.9999999999999999,,0.9987169071698793,0.317931848029252,-1.0,1.0,-0.9999999999999999,,-0.9281570097342838,0.3533261308371263,-1.0,1.0,-0.9999999999999999,,-0.3805309456884313,0.7035513298227491
193.0,2.0,1.0,1.0,0.9999999999999999,,1.0756395787290303,0.28208847933379644,-1.0,1.0,-0.9999999999999999,,-0.6213765837091884,0.5343518753132737,1.0,1.0,0.9999999999999999,,0.3880266667165349,0.6979962995113091
197.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.7738772322549692,0.076083459508218,-1.0,1.0,-0.9999999999999999,,-0.3298158117443147,0.7415391392428177,-1.0,1.0,-0.9999999999999999,,-1.442161356324815,0.1492568593637013
198.0,2.0,1.0,1.0,0.9999999999999999,,0.04251838192169549,0.9660854583458585,-1.0,1.0,-0.9999999999999999,,-1.0049950296668748,0.314899243190197,1.0,1.0,0.9999999999999999,,0.9012486021196616,0.36745615485809924
199.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.05554191395933476,0.9557067389555738,-1.0,1.0,-0.9999999999999999,,-0.19742650832804381,0.843493787184993,1.0,1.0,0.9999999999999999,,2.3819330791367004,0.017222026838752288
205.0,4.0,-0.18257418583505539,0.7179816667337768,-0.316227766016838,0.683772233983162,-0.9117779795762845,0.3618856045133163,0.5477225575051662,0.2785986718379626,0.632455532033676,0.367544467966324,2.789309724403972,0.0052820524061280615,0.18257418583505539,0.7179816667337768,0.21081851067789195,0.7891814893221081,-0.6882358694099963,0.491304259262776
206.0,4.0,-0.912870929175277,0.07095149242730567,-0.9486832980505139,0.051316701949486114,-0.9373167138891151,0.3485956680107294,0.5477225575051662,0.2785986718379626,0.632455532033676,0.367544467966324,3.213113509863005,0.0013130438526803316,0.18257418583505539,0.7179816667337768,0.21081851067789195,0.7891814893221081,-0.7172403869651688,0.4732257832093625
207.0,4.0,-0.912870929175277,0.07095149242730567,-0.9486832980505139,0.051316701949486114,-1.5931993419026977,0.11111547882694062,0.5477225575051662,0.2785986718379626,0.632455532033676,0.367544467966324,1.4122503287482133,0.1578762661822084,0.18257418583505539,0.7179816667337768,0.21081851067789195,0.7891814893221081,-1.1588843951001164,0.24650331050897545
208.0,4.0,-0.18257418583505539,0.7179816667337768,-0.316227766016838,0.683772233983162,-1.4132355528696683,0.15758647618039556,0.5477225575051662,0.2785986718379626,0.632455532033676,0.367544467966324,3.4897610936903236,0.0004834525370764131,0.18257418583505539,0.7179816667337768,0.21081851067789195,0.7891814893221081,-1.4339578478161572,0.15158429217456654
209.0,2.0,1.0,1.0,0.9999999999999999,,2.023726049930486,0.04299834672115423,1.0,1.0,0.9999999999999999,,0.715362232087076,0.47438524351125,-1.0,1.0,-0.9999999999999999,,-3.4232817831545646,0.0006186990513169731
210.0,2.0,1.0,1.0,0.9999999999999999,,0.22330276647966024,0.8232998742860556,-1.0,1.0,-0.9999999999999999,,-2.0995689542394316,0.035766776176362154,-1.0,1.0,-0.9999999999999999,,-0.33645999422930484,0.7365240147840139
211.0,2.0,1.0,1.0,0.9999999999999999,,0.6644304149467037,0.5064148717364194,-1.0,1.0,-0.9999999999999999,,-0.3972854310488932,0.6911569895878418,1.0,1.0,0.9999999999999999,,2.905154665458348,0.00367071663644458
212.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.4230872167611914,0.15471087360498437,1.0,1.0,0.9999999999999999,,0.5342006461137903,0.5932027221663714,1.0,1.0,0.9999999999999999,,4.0051811651905975,6.196996840650001e-05
219.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.192203543644234,0.23318144429013576,-1.0,1.0,-0.9999999999999999,,-1.590623289254662,0.11169438000040577,-1.0,1.0,-0.9999999999999999,,-0.1502703001012504,0.8805513639791079
220.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.821230407095414,0.0685718401316498,-1.0,1.0,-0.9999999999999999,,-1.3381040277758927,0.18086252797507174,-1.0,1.0,-0.9999999999999999,,-0.6391876159330804,0.5227008874592189
221.0,2.0,-1.0,1.0,-0.9999999999999999,,-0.9582669618420494,0.3379281589519836,-1.0,1.0,-0.9999999999999999,,-0.3213944637203161,0.7479114780770135,-1.0,1.0,-0.9999999999999999,,-0.7507438605148374,0.45280682125209404
222.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,2.158509060231391,0.03088827475664161,-1.0,0.3333333333333333,-1.0,0.0,-1.255085760229964,0.20944762916497095,0.33333333333333337,1.0,0.5,0.6666666666666667,0.4470794985405124,0.6548176609996779
223.0,2.0,-1.0,1.0,-0.9999999999999999,,-1.9375955829318594,0.052672581794006926,-1.0,1.0,-0.9999999999999999,,-2.646327091758237,0.00813710928067462,-1.0,1.0,-0.9999999999999999,,-1.1222144266584289,0.261771280093967
225.0,3.0,0.33333333333333337,1.0,0.5,0.6666666666666667,-0.13273322900859727,0.8944043624226962,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.1583336761436599,0.8741938730999974,0.33333333333333337,1.0,0.5,0.6666666666666667,2.3185560367137197,0.020419121220818775
226.0,3.0,-0.33333333333333337,1.0,-0.5,0.6666666666666667,-0.5998393540287331,0.5486133030395575,1.0,0.3333333333333333,1.0,0.0,1.6010058969937155,0.1093756130447404,0.33333333333333337,1.0,0.5,0.6666666666666667,0.6879540500865082,0.49148171788678197
